gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex	gex_transf	gene_name_unique
MUC20	chr3	195719081	195738792	195726369	195726419	+	0.0	0.0	MUC20_X2
ORMDL2	chr12	55818041	55821879	55818355	55818405	+	0.0	0.0	ORMDL2_X2
POLR1B	chr2	112541915	112579818	112542018	112542068	+	0.0	0.0	POLR1B_X2
NDST2	chr10	73801911	73811798	73808681	73808731	-	0.288212760965847	0.3653708883602105	NDST2_X2
CCNJL	chr5	160249083	160345396	160339600	160339650	-	0.0	0.0	CCNJL_X2
WIPI2	chr7	5190196	5233840	5190692	5190742	+	0.0	0.0	WIPI2_X2
EIF2B5	chr3	184135038	184146127	184135364	184135414	+	61.2932471654035	5.961003872759173	EIF2B5_X2
ITPKA	chr15	41493393	41503551	41501793	41501843	+	0.0	0.0	ITPKA_X2
SLC6A12	chr12	190077	214570	213667	213717	-	0.0	0.0	SLC6A12_X2
SEPSECS	chr4	25120014	25160550	25160392	25160442	-	12.2970778012095	3.733037325206945	SEPSECS_X2
DTNA	chr18	34493291	34891844	34493409	34493459	+	0.480354601609745	0.565942797953712	DTNA_X2
ZNF589	chr3	48241100	48299253	48256586	48256636	+	0.096070920321949	0.132341149654786	ZNF589_X2
MORF4L1	chr15	78810487	78898139	78872983	78873033	+	379.095851590411	8.570219469321877	MORF4L1_X2
TOB2	chr22	41433494	41446801	41446735	41446785	-	0.096070920321949	0.132341149654786	TOB2_X2
DLX4	chr17	49968970	49974959	49969173	49969223	+	0.0	0.0	DLX4_X2
PRM2	chr16	11275639	11276480	11276430	11276480	-	0.0	0.0	PRM2_X2
ITGB3	chr17	47253827	47313743	47291052	47291102	+	0.0	0.0	ITGB3_X2
TUBA8	chr22	18110100	18146683	18110792	18110842	+	0.096070920321949	0.132341149654786	TUBA8_X2
MYO1D	chr17	32492522	32877177	32862993	32863043	-	0.0	0.0	MYO1D_X2
CALN1	chr7	71779491	72447151	71810445	71810495	-	0.0	0.0	CALN1_X2
LDHD	chr16	75111860	75116780	75116721	75116771	-	109.184600945895	6.7837788012396185	LDHD_X2
TRIM50	chr7	73312536	73328082	73316892	73316942	-	0.0	0.0	TRIM50_X2
CCDC85A	chr2	56183990	56386172	56184122	56184172	+	0.0	0.0	CCDC85A_X2
MGAT4A	chr2	98619106	98731132	98731076	98731126	-	3.17034037062432	2.060165136900676	MGAT4A_X2
PMPCA	chr9	136410641	136423761	136410640	136410690	+	529.687019195066	9.051717450090218	PMPCA_X2
GRK2	chr11	67266473	67286556	67279473	67279519	+	0.0	0.0	GRK2_X2
CXXC5	chr5	139647299	139683882	139675435	139675485	+	0.0	0.0	CXXC5_X2
CYB5A	chr18	74250846	74291973	74261631	74261681	-	0.0	0.0	CYB5A_X2
TMED6	chr16	69343250	69351786	69348359	69348409	-	0.480354601609745	0.565942797953712	TMED6_X2
ANKRD1	chr10	90912096	90921087	90921226	90921276	-	0.0	0.0	ANKRD1_X2
ZDHHC5	chr11	57667747	57701182	57668449	57668499	+	0.0	0.0	ZDHHC5_X2
CHPF	chr2	219538954	219543809	219543737	219543787	-	40.9742475173113	5.39143255673164	CHPF_X2
TIGD3	chr11	65354751	65357613	65354766	65354816	+	0.0	0.0	TIGD3_X2
G3BP1	chr5	151771045	151812911	151771909	151771959	+	4411.19237750261	12.107279980400609	G3BP1_X2
C5orf24	chr5	134845680	134859735	134846245	134846295	+	0.0	0.0	C5orf24_X2
KRT79	chr12	52821408	52834311	52830412	52830462	-	0.0	0.0	KRT79_X2
WDR54	chr2	74421678	74425755	74421728	74421778	+	483.90922566165705	8.921570891827605	WDR54_X2
PRSS16	chr6	27247701	27256624	27251587	27251637	+	0.96070920321949	0.9713755823519056	PRSS16_X2
ABL1	chr9	130713016	130887675	130713979	130714029	+	0.096070920321949	0.132341149654786	ABL1_X2
PTRHD1	chr2	24789728	24793391	24793040	24793090	-	2.97819852998042	1.9921152749326727	PTRHD1_X2
ARPC1B	chr7	99374249	99394816	99374706	99374756	+	128.831104151734	7.020492246684432	ARPC1B_X2
ASPH	chr8	61500556	61714640	61689672	61689715	-	0.0	0.0	ASPH_X2
BRIX1	chr5	34915677	34925996	34915676	34915726	+	226.054875517546	7.826897205658161	BRIX1_X2
GART	chr21	33503931	33543491	33542811	33542861	-	23.2491627179117	4.599863029256387	GART_X2
TMEM161B	chr5	88189633	88269476	88268807	88268857	-	68.49856618954959	6.118911309089491	TMEM161B_X2
ST6GAL1	chr3	186930325	187078553	186930501	186930551	+	28.1487796543311	4.865363579565325	ST6GAL1_X2
FAM13A	chr4	88725955	89111398	88823208	88823258	-	2.6899857690145703	1.883615252325862	FAM13A_X2
SLC35B4	chr7	134289332	134316930	134295127	134295177	-	0.0	0.0	SLC35B4_X2
C2CD4B	chr15	62163535	62165285	62165233	62165283	-	0.0	0.0	C2CD4B_X2
SHISA3	chr4	42397488	42402487	42397838	42397888	+	0.096070920321949	0.132341149654786	SHISA3_X2
RPA3	chr7	7636518	7718607	7639976	7640026	-	0.0	0.0	RPA3_X2
PDE9A	chr21	42653621	42775509	42686196	42686246	+	0.0	0.0	PDE9A_X2
TREML2	chr6	41189749	41201149	41201144	41201194	-	0.0	0.0	TREML2_X2
OR52N5	chr11	5776165	5783355	5778617	5778667	-	0.0	0.0	OR52N5_X2
NINJ2	chr12	564296	663589	643615	643665	-	0.96070920321949	0.9713755823519056	NINJ2_X2
ZSWIM3	chr20	45857614	45879122	45857616	45857666	+	26.8037867698238	4.797209480785732	ZSWIM3_X2
PAN3	chr13	28138506	28295335	28139032	28139082	+	1.05678012354144	1.040387573332265	PAN3_X2
XKR7	chr20	31968151	32003387	31968001	31968051	+	0.0	0.0	XKR7_X2
CELSR1	chr22	46360834	46537620	46537120	46537170	-	0.0	0.0	CELSR1_X2
BICC1	chr10	58512872	58831435	58620848	58620898	+	0.0	0.0	BICC1_X2
ADTRP	chr6	11712054	11807046	11766282	11766332	-	0.0	0.0	ADTRP_X2
CEND1	chr11	787115	790113	790073	790123	-	6.24460982092669	2.856907991428527	CEND1_X2
SUPT7L	chr2	27650809	27663840	27663590	27663640	-	114.708678864407	6.854353269302707	SUPT7L_X2
RBM22	chr5	150690792	150701077	150701027	150701077	-	51.397942372242696	5.711438254214083	RBM22_X2
UNC80	chr2	209771832	209999300	209771992	209772042	+	0.0	0.0	UNC80_X2
CCDC92B	chr17	2720801	2749652	2723897	2723947	-	0.096070920321949	0.132341149654786	CCDC92B_X2
ACTL7A	chr9	108862266	108863756	108862265	108862315	+	0.0	0.0	ACTL7A_X2
TRIM35	chr8	27284886	27311272	27311269	27311319	-	24.5941556024189	4.677742504877605	TRIM35_X2
REEP2	chr5	138439057	138446969	138439109	138439159	+	0.672496442253643	0.7420031419588228	REEP2_X2
TMEM176B	chr7	150791285	150801360	150800317	150800367	-	1.05678012354144	1.040387573332265	TMEM176B_X2
NEUROD4	chr12	55019974	55030017	55019944	55019994	+	1.2489219641853402	1.1692336016065925	NEUROD4_X2
TRPM5	chr11	2404515	2423045	2422992	2423042	-	0.0	0.0	TRPM5_X2
METTL8	chr2	171315746	171434802	171433968	171434018	-	21.1356024708288	4.468296735088377	METTL8_X2
TEK	chr9	27109141	27230174	27109415	27109465	+	0.96070920321949	0.9713755823519056	TEK_X2
SYN2	chr3	12004388	12192032	12161544	12161594	+	0.096070920321949	0.132341149654786	SYN2_X2
PLGLB2	chr2	87748087	87759476	87748099	87748149	+	0.0	0.0	PLGLB2_X2
HSPE1-MOB4	chr2	197500413	197550726	197500412	197500439	+	62.83038189055471	5.996171374201682	HSPE1-MOB4_X2
PITX3	chr10	102230186	102241512	102232033	102232083	-	0.0	0.0	PITX3_X2
EFEMP1	chr2	55865967	55924139	55923747	55923797	-	46.78653819678921	5.57853235300904	EFEMP1_X2
CYB561	chr17	63432304	63446354	63435134	63435184	-	0.0	0.0	CYB561_X2
UNC13D	chr17	75827225	75844552	75830387	75830437	-	0.0	0.0	UNC13D_X2
TIAF1	chr17	29073521	29078857	29078807	29078857	-	0.0	0.0	TIAF1_X2
CALCOCO1	chr12	53708517	53727745	53727417	53727467	-	93.57307639357842	6.563357622195127	CALCOCO1_X2
MCM7	chr7	100092728	100101940	100101359	100101409	-	558.364188911168	9.127644083678142	MCM7_X2
NKAPD1	chr11	112074086	112085150	112074309	112074358	+	39.1008645710332	5.325561436278182	NKAPD1_X2
TWNK	chr10	100987367	100994403	100987549	100987599	+	124.315770896602	6.969424177958516	TWNK_X2
OR4C3	chr11	48324920	48325955	48324919	48324969	+	0.0	0.0	OR4C3_X2
UGP2	chr2	63840952	63891562	63840968	63841018	+	288.116690045525	8.17550808448002	UGP2_X2
JOSD1	chr22	38685543	38701556	38700982	38701032	-	0.288212760965847	0.3653708883602105	JOSD1_X2
RBSN	chr3	15070073	15099163	15099113	15099163	-	35.45016959879921	5.1878536221632325	RBSN_X2
OR52E2	chr11	5058650	5059627	5059577	5059627	-	0.0	0.0	OR52E2_X2
ZIC2	chr13	99981784	99986765	99984788	99984838	+	0.0	0.0	ZIC2_X2
UCHL3	chr13	75549480	75606020	75566709	75566759	+	0.672496442253643	0.7420031419588228	UCHL3_X2
ADAD2	chr16	84191138	84197168	84194174	84194221	+	0.0	0.0	ADAD2_X2
AMBRA1	chr11	46396414	46594125	46594075	46594125	-	0.0	0.0	AMBRA1_X2
AKAP10	chr17	19904302	19978343	19931816	19931866	-	0.0	0.0	AKAP10_X2
ATP5PO	chr21	33903453	33915814	33907366	33907416	-	3.17034037062432	2.060165136900676	ATP5PO_X2
B3GALT1	chr2	167293001	167874045	167868947	167868997	+	0.0	0.0	B3GALT1_X2
THOC5	chr22	29505879	29555216	29553691	29553741	-	61.1971762450815	5.958777178302855	THOC5_X2
ALDH1A3	chr15	100877714	100916626	100879838	100879888	+	2.59391484869262	1.845556227205063	ALDH1A3_X2
RPL17	chr18	49488453	49492508	49492458	49492508	-	1293.9792258163302	10.3387132389043	RPL17_X2
INTS12	chr4	105682627	105895986	105895936	105895986	-	0.0	0.0	INTS12_X2
PNPO	chr17	47941506	47949308	47941570	47941620	+	9.7992338728388	3.432857062177838	PNPO_X2
MED7	chr5	157137424	157159019	157142725	157142775	-	1.53713472515118	1.343200130417548	MED7_X2
OR6C76	chr12	55426254	55427192	55426253	55426303	+	0.0	0.0	OR6C76_X2
SLC16A8	chr22	38078134	38084184	38084043	38084093	-	0.0	0.0	SLC16A8_X2
SIAH3	chr13	45777242	45851753	45851686	45851736	-	0.288212760965847	0.3653708883602105	SIAH3_X2
PARP6	chr15	72241181	72272999	72260573	72260623	-	0.288212760965847	0.3653708883602105	PARP6_X2
CLDND1	chr3	98497912	98523066	98522552	98522602	-	0.288212760965847	0.3653708883602105	CLDND1_X2
FZD2	chr17	44557484	44561262	44557458	44557508	+	4.99568785674135	2.583925276672461	FZD2_X2
PARP4	chr13	24420931	24512778	24455084	24455134	-	0.096070920321949	0.132341149654786	PARP4_X2
PPARG	chr3	12287368	12434356	12351471	12351521	+	0.0	0.0	PPARG_X2
ALOX5AP	chr13	30713478	30764426	30713477	30713527	+	0.0	0.0	ALOX5AP_X2
SERPINF1	chr17	1762029	1777565	1762028	1762078	+	107.119076158973	6.756477279470269	SERPINF1_X2
CCDC71L	chr7	106654360	106661158	106660946	106660996	-	0.480354601609745	0.565942797953712	CCDC71L_X2
CYP20A1	chr2	203238977	203306026	203238976	203239026	+	54.66435366318901	5.798681845142556	CYP20A1_X2
LCA5L	chr21	39405728	39445805	39445755	39445805	-	0.0	0.0	LCA5L_X2
KRTAP12-3	chr21	44657932	44658341	44657931	44657981	+	0.0	0.0	KRTAP12-3_X2
RBFA	chr18	80034389	80050651	80034357	80034407	+	15.083134490546	4.00747669999087	RBFA_X2
SLC39A11	chr17	72645949	73092712	73092662	73092712	-	123.979522675475	6.965547925025163	SLC39A11_X2
C1QTNF1	chr17	79022814	79049788	79024168	79024218	+	0.288212760965847	0.3653708883602105	C1QTNF1_X2
UBP1	chr3	33388336	33441371	33396252	33396302	-	0.0	0.0	UBP1_X2
CLHC1	chr2	55172547	55232563	55232253	55232303	-	121.625785127587	6.938118563292022	CLHC1_X2
TNFRSF10B	chr8	23020133	23069031	23030822	23030872	-	0.0	0.0	TNFRSF10B_X2
PRKRA	chr2	178431292	178451512	178451123	178451173	-	164.425380131016	7.3700367845024735	PRKRA_X2
CDH20	chr18	61333430	61555779	61334272	61334322	+	0.0	0.0	CDH20_X2
NPIPB2	chr16	11927259	11976643	11929293	11929343	-	0.0	0.0	NPIPB2_X2
TRIO	chr5	14143342	14532128	14406213	14406263	+	0.0	0.0	TRIO_X2
INVS	chr9	100099243	100302175	100099255	100099305	+	105.197657752534	6.7306081368389385	INVS_X2
TNKS	chr8	9555912	9782346	9555913	9555963	+	35.45016959879921	5.1878536221632325	TNKS_X2
LRRC37A2	chr17	45505209	45550562	46511510	46511560	+	0.0	0.0	LRRC37A2_X2
GAK	chr4	849276	932373	913979	914029	-	0.0	0.0	GAK_X2
ATG3	chr3	112532510	112562046	112561874	112561924	-	47.74724740000871	5.607248851709113	ATG3_X2
UTP14C	chr13	52024691	52033600	52024690	52024740	+	0.480354601609745	0.565942797953712	UTP14C_X2
EDEM2	chr20	35115364	35147336	35147314	35147364	-	62.83038189055471	5.996171374201682	EDEM2_X2
MICB	chr6	31561856	31578081	31494880	31494930	+	0.096070920321949	0.132341149654786	MICB_X2
AGBL5	chr2	27042364	27070622	27051645	27051695	+	71.28462287888621	6.175616869921809	AGBL5_X2
RAB8B	chr15	63189560	63267776	63189559	63189609	+	233.356265462014	7.872559555234485	RAB8B_X2
MRPS11	chr15	88467453	88480776	88467677	88467727	+	58.026835874457205	5.88329910327327	MRPS11_X2
RASSF6	chr4	73571550	73620631	73620367	73620417	-	0.480354601609745	0.565942797953712	RASSF6_X2
PPP1R9A	chr7	94907202	95296415	94907201	94907251	+	2.30570208772678	1.7249567137634991	PPP1R9A_X2
BMP1	chr8	22165140	22212326	22165323	22165373	+	0.672496442253643	0.7420031419588228	BMP1_X2
WASF1	chr6	110099819	110180004	110179652	110179702	-	19.5023968253557	4.357720672224185	WASF1_X2
HSPH1	chr13	31134973	31162388	31138518	31138568	-	2.30570208772678	1.7249567137634991	HSPH1_X2
CALCOCO2	chr17	48831018	48866522	48851100	48851150	+	0.480354601609745	0.565942797953712	CALCOCO2_X2
ANKRD62	chr18	12093843	12129764	12102705	12102755	+	0.0	0.0	ANKRD62_X2
DNAH9	chr17	11598470	11969748	11617399	11617449	+	0.0	0.0	DNAH9_X2
SPATA9	chr5	95652181	95698711	95682960	95683010	-	0.0	0.0	SPATA9_X2
ADCY9	chr16	3953387	4116442	4015632	4015682	-	0.0	0.0	ADCY9_X2
TLN1	chr9	35696948	35732195	35704365	35704415	-	0.288212760965847	0.3653708883602105	TLN1_X2
NKAIN3	chr8	62248591	63014000	62248941	62248991	+	2.11356024708288	1.6385651954916474	NKAIN3_X2
ATP4B	chr13	113648804	113658198	113658136	113658186	-	0.0	0.0	ATP4B_X2
CTF1	chr16	30896614	30903547	30896606	30896656	+	5.379971538029151	2.6735499879343783	CTF1_X2
SOX11	chr2	5692384	5701385	5692666	5692716	+	0.96070920321949	0.9713755823519056	SOX11_X2
PDHA2	chr4	95840093	95841464	95840018	95840068	+	0.0	0.0	PDHA2_X2
ABTB2	chr11	34150987	34358010	34242495	34242545	-	0.0	0.0	ABTB2_X2
PLA2G4D	chr15	42067009	42094562	42071828	42071878	-	0.0	0.0	PLA2G4D_X2
CUBN	chr10	16823966	17129811	17129781	17129831	-	0.0	0.0	CUBN_X2
ATP5MG	chr11	118401346	118433278	118401609	118401659	+	1223.84745398131	10.258386367695127	ATP5MG_X2
MFGE8	chr15	88898683	88913381	88913361	88913411	-	4341.44488934888	12.08429182424425	MFGE8_X2
FIGNL1	chr7	50444128	50542535	50450338	50450388	-	25.362722964994504	4.72042748667519	FIGNL1_X2
ENG	chr9	127815013	127854658	127847117	127847167	-	0.0	0.0	ENG_X2
RHBDF2	chr17	76470891	76501790	76501373	76501423	-	21.567921612277605	4.496201654855833	RHBDF2_X2
KIF18B	chr17	44924709	44947773	44947661	44947711	-	0.672496442253643	0.7420031419588228	KIF18B_X2
DNAH7	chr2	195737703	196068837	195795829	195795879	-	0.0	0.0	DNAH7_X2
RSL24D1	chr15	55180806	55197049	55196999	55197049	-	0.480354601609745	0.565942797953712	RSL24D1_X2
PTGER4	chr5	40679915	40693735	40681701	40681751	+	0.0	0.0	PTGER4_X2
KRT20	chr17	40875889	40885242	40884860	40884910	-	0.0	0.0	KRT20_X2
SPATA31D3	chr9	81943500	81950093	81943499	81943549	+	0.0	0.0	SPATA31D3_X2
PCBP1	chr2	70087477	70089203	70087453	70087503	+	331.925029712334	8.379053527914117	PCBP1_X2
PKD1L3	chr16	71929538	72000402	71999928	71999978	-	0.0	0.0	PKD1L3_X2
CIP2A	chr3	108549864	108589644	108589406	108589456	-	84.734551723959	6.42180483428891	CIP2A_X2
SPAAR	chr9	35909490	35937153	35909482	35909532	+	0.0	0.0	SPAAR_X2
SDR9C7	chr12	56923133	56934408	56934355	56934405	-	0.0	0.0	SDR9C7_X2
CGNL1	chr15	57375967	57550717	57377145	57377165	+	0.0	0.0	CGNL1_X2
SOX7	chr8	10723768	10730511	10730462	10730512	-	0.0	0.0	SOX7_X2
HMOX2	chr16	4474690	4510347	4495857	4495907	+	0.0	0.0	HMOX2_X2
CCDC142	chr2	74471986	74483408	74482946	74482996	-	5.86032613963889	2.778277163694769	CCDC142_X2
OSMR	chr5	38845858	38945596	38932461	38932511	+	0.0	0.0	OSMR_X2
ZNF70	chr22	23738682	23751112	23751042	23751092	-	0.0	0.0	ZNF70_X2
PREX1	chr20	48624252	48827999	48657077	48657127	-	0.0	0.0	PREX1_X2
PER2	chr2	238244044	238290102	238288559	238288609	-	0.096070920321949	0.132341149654786	PER2_X2
USP22	chr17	20999596	21043760	21042223	21042273	-	11.6245813589558	3.6581636426430935	USP22_X2
E4F1	chr16	2223580	2235742	2223614	2223664	+	48.996169364194	5.643745656754938	E4F1_X2
MEMO1	chr2	31865060	32011230	32010507	32010557	-	0.480354601609745	0.565942797953712	MEMO1_X2
MACIR	chr5	103258763	103278660	103259035	103259085	+	3.4585531315901603	2.1565756095765285	MACIR_X2
TMTC3	chr12	88142296	88199887	88142295	88142345	+	65.8085804205351	6.061961499011685	TMTC3_X2
NUMA1	chr11	72002864	72080693	72080504	72080554	-	254.155619711716	7.995233606691929	NUMA1_X2
MIER3	chr5	56919602	56971675	56952093	56952125	-	600.539322932503	9.232515239969771	MIER3_X2
CYS1	chr2	10056473	10080944	10080894	10080944	-	0.0	0.0	CYS1_X2
TRIM49	chr11	89797655	89808575	89807170	89807220	-	0.0	0.0	TRIM49_X2
SUPT6H	chr17	28662198	28702679	28699788	28699838	+	0.480354601609745	0.565942797953712	SUPT6H_X2
PFKP	chr10	3066333	3137718	3129006	3129056	+	0.480354601609745	0.565942797953712	PFKP_X2
LLGL1	chr17	18225635	18244875	18233901	18233936	+	0.0	0.0	LLGL1_X2
UROC1	chr3	126481166	126517773	126517723	126517773	-	0.0	0.0	UROC1_X2
UBQLN1	chr9	83659968	83707958	83707551	83707601	-	2.30570208772678	1.7249567137634991	UBQLN1_X2
CLEC16A	chr16	10944564	11182186	11024866	11024916	+	0.096070920321949	0.132341149654786	CLEC16A_X2
PAX3	chr2	222199887	222298998	222221360	222221410	-	0.0	0.0	PAX3_X2
DOLK	chr9	128945530	128947603	128947569	128947619	-	47.074750957755	5.587207478860388	DOLK_X2
NRARP	chr9	137299631	137302271	137302201	137302251	-	0.480354601609745	0.565942797953712	NRARP_X2
BCL2L11	chr2	111119378	111168445	111120913	111120963	+	0.096070920321949	0.132341149654786	BCL2L11_X2
MANSC4	chr12	27762427	27780236	27771226	27771276	-	0.0	0.0	MANSC4_X2
SMARCD2	chr17	63832081	63843065	63842648	63842698	-	56.8739848305938	5.854843077122646	SMARCD2_X2
RMDN3	chr15	40735884	40755851	40737770	40737820	-	0.0	0.0	RMDN3_X2
USP17L28	chr4	9348893	9350485	9348892	9348942	+	0.0	0.0	USP17L28_X2
FBLN2	chr3	13549125	13638422	13549130	13549180	+	7.10924810382423	3.019568152769025	FBLN2_X2
ZNF479	chr7	57117676	57139864	57139814	57139864	-	0.0	0.0	ZNF479_X2
MAL	chr2	95025677	95053992	95025676	95025726	+	0.0	0.0	MAL_X2
LMNB1	chr5	126776623	126837020	126777147	126777197	+	264.002889044716	8.049864277706279	LMNB1_X2
TMEM151B	chr6	44270450	44307506	44270742	44270792	+	0.480354601609745	0.565942797953712	TMEM151B_X2
PAOX	chr10	133379261	133391694	133379538	133379588	+	0.0	0.0	PAOX_X2
PRICKLE2	chr3	64092236	64445476	64445426	64445476	-	0.096070920321949	0.132341149654786	PRICKLE2_X2
ANK1	chr8	41653220	41896762	41665224	41665274	-	0.0	0.0	ANK1_X2
AGBL2	chr11	47664132	47719930	47715332	47715382	-	6.43675166157058	2.8946725964563256	AGBL2_X2
CTSL	chr9	87724051	87731469	87726139	87726189	+	42.1751340213356	5.43212875096504	CTSL_X2
C2orf16	chr2	27537386	27582720	27576521	27576571	+	0.0	0.0	C2orf16_X2
NETO2	chr16	47077703	47143945	47143659	47143709	-	0.0	0.0	NETO2_X2
TMEM191B	chr22	18527802	18530573	18527801	18527851	+	0.0	0.0	TMEM191B_X2
GPS2	chr17	7314361	7318601	7315357	7315407	-	41.9829921806917	5.425694011668618	GPS2_X2
LSM8	chr7	118184144	118204035	118184143	118184193	+	23.5854109390385	4.619730564536765	LSM8_X2
PATE3	chr11	125788127	125791600	125788110	125788160	+	0.0	0.0	PATE3_X2
CRACDL	chr2	98793846	98936259	98822254	98822304	-	0.0	0.0	CRACDL_X2
LUZP2	chr11	24496970	25082638	24497138	24497188	+	3.17034037062432	2.060165136900676	LUZP2_X2
MMP28	chr17	35765873	35795707	35795657	35795707	-	0.0	0.0	MMP28_X2
CLPTM1L	chr5	1318299	1345099	1344837	1344887	-	1.2489219641853402	1.1692336016065925	CLPTM1L_X2
ZNF141	chr4	337814	384868	337813	337863	+	86.94418289136391	6.458516248010042	ZNF141_X2
BRK1	chr3	10115675	10127190	10115591	10115641	+	1.53713472515118	1.343200130417548	BRK1_X2
NXF1	chr11	62792123	62806302	62805143	62805193	-	0.0	0.0	NXF1_X2
OR52A5	chr11	5128776	5138356	5132592	5132642	-	0.0	0.0	OR52A5_X2
BLOC1S5-TXNDC5	chr6	7881522	8064364	8064314	8064364	-	32.2798292281749	5.056576125352626	BLOC1S5-TXNDC5_X2
TRIM13	chr13	49995888	50020481	49997031	49997081	+	45.249403471638	5.531362852644752	TRIM13_X2
JPT2	chr16	1678256	1702280	1685478	1685528	+	0.96070920321949	0.9713755823519056	JPT2_X2
SLC5A12	chr11	26667020	26723427	26721982	26722032	-	0.0	0.0	SLC5A12_X2
P4HTM	chr3	48989889	49007153	48990604	48990654	+	0.0	0.0	P4HTM_X2
ARPP19	chr15	52547045	52569883	52569117	52569167	-	53.943821760774405	5.779885359206385	ARPP19_X2
CCDC15	chr11	124954121	125041489	125038072	125038122	+	0.0	0.0	CCDC15_X2
NPIPA5	chr16	15363628	15381047	15378244	15378294	-	0.0	0.0	NPIPA5_X2
MDH2	chr7	76048051	76067508	76054503	76054553	+	0.0	0.0	MDH2_X2
HLA-DMA	chr6	32926550	32931062	32953072	32953122	-	21.567921612277605	4.496201654855833	HLA-DMA_X2
LDAH	chr2	20684014	20823130	20823064	20823114	-	117.110451872456	6.883992827645768	LDAH_X2
PCBP3	chr21	45643694	45942454	45858936	45858986	+	0.0	0.0	PCBP3_X2
YTHDF1	chr20	63195429	63216139	63216089	63216139	-	4.99568785674135	2.583925276672461	YTHDF1_X2
RNF148	chr7	122701668	122702922	122702917	122702967	-	0.0	0.0	RNF148_X2
RAF1	chr3	12582101	12664201	12664075	12664125	-	203.478209241888	7.675803296542182	RAF1_X2
CHKB-CPT1B	chr22	50568869	50582965	50579726	50579752	-	0.0	0.0	CHKB-CPT1B_X2
RNF26	chr11	119334527	119337309	119334526	119334576	+	28.1487796543311	4.865363579565325	RNF26_X2
GAST	chr17	41712331	41715969	41712325	41712375	+	0.0	0.0	GAST_X2
CCNJ	chr10	96043394	96060870	96043582	96043632	+	6.24460982092669	2.856907991428527	CCNJ_X2
SLC35G3	chr17	35192520	35194393	35194473	35194523	-	0.0	0.0	SLC35G3_X2
NMRAL1	chr16	4463639	4497722	4469635	4469685	-	0.0	0.0	NMRAL1_X2
ESAM	chr11	124752583	124762290	124762240	124762290	-	0.0	0.0	ESAM_X2
WASF3	chr13	26557683	26688948	26557702	26557752	+	6.43675166157058	2.8946725964563256	WASF3_X2
P4HA3	chr11	74235801	74311640	74311607	74311657	-	0.0	0.0	P4HA3_X2
LGALS12	chr11	63506052	63516774	63506083	63506133	+	2.30570208772678	1.7249567137634991	LGALS12_X2
RPRML	chr17	46978156	46979253	46979198	46979248	-	1.05678012354144	1.040387573332265	RPRML_X2
MRPL17	chr11	6680385	6683340	6683266	6683316	-	290.998817655184	8.189818717214072	MRPL17_X2
PAX4	chr7	127610292	127618142	127615620	127615670	-	0.0	0.0	PAX4_X2
KRT33A	chr17	41346092	41350828	41350762	41350812	-	0.0	0.0	KRT33A_X2
ADAMTS6	chr5	65148738	65481920	65198715	65198765	-	0.0	0.0	ADAMTS6_X2
SCN3A	chr2	165087526	165204050	165204017	165204067	-	1.05678012354144	1.040387573332265	SCN3A_X2
OR52K2	chr11	4449295	4450361	4449294	4449344	+	0.0	0.0	OR52K2_X2
NEDD1	chr12	96907224	96953780	96907237	96907287	+	56.8739848305938	5.854843077122646	NEDD1_X2
NFU1	chr2	69396113	69437628	69437578	69437628	-	0.0	0.0	NFU1_X2
OSBPL5	chr11	3087107	3166739	3090672	3090722	-	0.0	0.0	OSBPL5_X2
ALMS1	chr2	73385758	73625166	73385757	73385807	+	12.1049359605656	3.71203839860328	ALMS1_X2
